video_id,n_frames,duration_s,AU01_r_mean,AU01_r_std,AU02_r_mean,AU02_r_std,AU04_r_mean,AU04_r_std,AU05_r_mean,AU05_r_std,AU06_r_mean,AU06_r_std,AU07_r_mean,AU07_r_std,AU09_r_mean,AU09_r_std,AU10_r_mean,AU10_r_std,AU12_r_mean,AU12_r_std,AU14_r_mean,AU14_r_std,AU15_r_mean,AU15_r_std,AU17_r_mean,AU17_r_std,AU20_r_mean,AU20_r_std,AU23_r_mean,AU23_r_std,AU25_r_mean,AU25_r_std,AU26_r_mean,AU26_r_std,AU45_r_mean,AU45_r_std
10397.1,55625,1856.0,0.266385,0.473986,0.176511,0.557175,0.094597,0.192348,0.054838,0.143701,0.438513,0.288318,0.049768,0.171614,0.072921,0.160671,1.017228,0.411161,0.441423,0.253384,0.223743,0.30022,0.113927,0.178922,0.376703,0.346064,0.084732,0.158575,0.083979,0.160145,0.385135,0.402959,0.614652,0.633882,0.128583,0.242077
10397.2,56225,1876.0,0.281516,0.461852,0.133328,0.327512,0.008428,0.049545,0.060999,0.164405,0.364654,0.276916,0.013823,0.080499,0.092018,0.199324,1.021561,0.387354,0.32722,0.240629,0.158677,0.266343,0.133661,0.227438,0.407623,0.393559,0.097452,0.187958,0.126414,0.249739,0.444374,0.431443,0.68465,0.6995,0.16334,0.318422
10397.3,55446,1850.0,0.300534,0.468446,0.142593,0.335336,0.01798,0.090273,0.054653,0.138687,0.315621,0.260447,0.027557,0.142466,0.106563,0.233211,0.936328,0.408714,0.345795,0.268462,0.171914,0.307504,0.140579,0.251843,0.437815,0.431319,0.108798,0.245691,0.127146,0.272463,0.473009,0.476624,0.723195,0.742327,0.207403,0.402802
10397.4,56138,1873.1,0.319724,0.507398,0.152746,0.369791,0.025059,0.094562,0.065211,0.174115,0.375089,0.298728,0.034829,0.155722,0.112384,0.251164,0.901692,0.441749,0.401631,0.319347,0.203267,0.333092,0.15674,0.298925,0.46755,0.445771,0.116335,0.24007,0.120563,0.236214,0.497499,0.498909,0.764063,0.791437,0.219383,0.433327
10397.5,50114,1672.1,0.294364,0.472594,0.150729,0.359783,0.02061,0.091897,0.061748,0.157434,0.344743,0.280433,0.036713,0.154969,0.111649,0.24016,0.788163,0.425153,0.321219,0.279087,0.134134,0.265817,0.148659,0.257007,0.454571,0.436529,0.100833,0.205509,0.12805,0.248778,0.516415,0.52246,0.735477,0.764442,0.190899,0.363761
10406.1,54278,1811.0,0.190874,0.300251,0.120149,0.288546,0.417421,0.525287,0.089338,0.263515,0.038124,0.125784,0.011298,0.06897,0.095789,0.223207,0.310579,0.474118,0.069298,0.201927,0.046691,0.187928,0.173936,0.360827,0.70103,0.670878,0.110338,0.21442,0.158825,0.375133,0.506219,0.553431,0.465153,0.51726,0.164208,0.274556
10406.2,54278,1811.0,0.203814,0.31788,0.145461,0.353879,0.326014,0.471239,0.095802,0.248357,0.054896,0.140983,0.011471,0.070699,0.081856,0.180351,0.542142,0.539768,0.094272,0.189484,0.067862,0.194131,0.16956,0.267702,0.931421,0.868787,0.131765,0.252129,0.154775,0.313416,0.558935,0.601883,0.47226,0.486644,0.175144,0.290121
10406.3,54098,1805.0,0.195636,0.296768,0.128583,0.300498,0.381069,0.518826,0.092739,0.236299,0.043843,0.123668,0.010388,0.069719,0.087661,0.190688,0.485458,0.502949,0.053837,0.141131,0.060214,0.179241,0.163576,0.260842,0.78751,0.702548,0.135933,0.258683,0.148138,0.28854,0.578898,0.605467,0.46113,0.477489,0.172543,0.282855
10406.4,54548,1820.1,0.18104,0.283672,0.128438,0.301806,0.381611,0.517665,0.095553,0.245478,0.044286,0.12641,0.010573,0.060736,0.076927,0.177318,0.482938,0.497444,0.069816,0.176844,0.058088,0.169869,0.164769,0.263744,0.847194,0.762507,0.130298,0.248459,0.157005,0.314804,0.620451,0.64942,0.465957,0.480131,0.172171,0.284834
10406.5,53201,1775.1,0.187178,0.296856,0.132034,0.308387,0.365902,0.492811,0.103218,0.281629,0.085609,0.224084,0.014512,0.081898,0.108571,0.243956,0.62668,0.521219,0.17577,0.319184,0.120667,0.267865,0.182504,0.325842,0.921628,0.849558,0.146329,0.27321,0.16532,0.350682,0.561007,0.606406,0.516318,0.522441,0.163629,0.2711
1042.1,49706,1658.5,0.246213,0.395956,0.199442,0.4834,0.344131,0.519962,0.123461,0.37591,0.393859,0.302479,0.333022,0.426832,0.085318,0.193173,0.525543,0.314136,0.106791,0.199959,0.02292,0.105143,0.165017,0.290459,0.669477,0.579704,0.13873,0.261565,0.11497,0.210746,0.511068,0.492989,0.401373,0.39863,0.157501,0.30361
1042.2,51102,1705.1,0.303124,0.473974,0.226819,0.49472,0.583439,0.706517,0.152907,0.397926,0.304724,0.312658,0.256796,0.402422,0.108625,0.236238,0.430118,0.342551,0.148081,0.270502,0.078306,0.212609,0.188924,0.344681,0.741087,0.65429,0.120936,0.225913,0.120213,0.235282,0.480227,0.484068,0.458855,0.477013,0.16877,0.305942
1042.3,54276,1811.0,0.255883,0.410725,0.223806,0.517377,0.586946,0.629565,0.149031,0.412395,0.409128,0.386899,0.337,0.455171,0.109975,0.246687,0.555194,0.401624,0.243439,0.395452,0.117304,0.245482,0.227648,0.402871,0.800584,0.705805,0.1364,0.252717,0.121333,0.232114,0.545817,0.547,0.445803,0.467951,0.184206,0.346906
10446.1,52723,1759.2,0.391317,0.619137,0.107772,0.260816,0.91544,0.358282,0.063296,0.172414,0.001905,0.036284,0.100997,0.22298,0.059383,0.122847,0.000908,0.025532,0.000569,0.019121,0.086939,0.160582,0.106878,0.164563,0.297068,0.263976,0.100332,0.192796,0.078637,0.151688,0.288298,0.305869,0.26947,0.281444,0.229074,0.385739
10446.2,52633,1756.2,0.42551,0.615224,0.117715,0.261237,0.86207,0.389117,0.055884,0.14547,0.001127,0.022754,0.102457,0.215525,0.05689,0.119335,0.000253,0.008573,0.000176,0.005973,0.067732,0.136336,0.112355,0.168368,0.333481,0.289167,0.105461,0.197271,0.091052,0.170433,0.30598,0.317433,0.297295,0.304256,0.236123,0.39189
10446.3,51912,1732.1,0.35645,0.539941,0.10864,0.251683,0.905792,0.402576,0.057255,0.154036,0.004301,0.060179,0.099987,0.235049,0.068365,0.146315,0.003134,0.052475,0.002445,0.043292,0.083582,0.176251,0.112818,0.17384,0.344351,0.309291,0.110895,0.205424,0.085983,0.168958,0.298858,0.316464,0.299648,0.311099,0.240711,0.401292
10478.1,53443,1783.2,0.222781,0.401148,0.176107,0.423286,1.314777,0.771039,0.066973,0.174817,0.216437,0.205108,0.250579,0.33624,0.06357,0.144171,0.748335,0.43492,0.038334,0.126025,0.205783,0.341532,0.137835,0.211772,0.669847,0.534116,0.116298,0.265235,0.110939,0.225989,0.372828,0.433512,0.370578,0.381761,0.208963,0.361446
10478.2,55445,1850.0,0.22282,0.402676,0.172556,0.412568,1.129484,0.762426,0.069755,0.18838,0.334661,0.250672,0.319752,0.394754,0.068146,0.147768,0.954154,0.523885,0.069421,0.188691,0.252508,0.36608,0.13622,0.207095,0.762349,0.621179,0.106381,0.209538,0.130519,0.256492,0.359744,0.390835,0.391535,0.403648,0.193264,0.32681
10478.3,53848,1796.7,0.209913,0.368228,0.163888,0.391642,1.05509,0.768966,0.072519,0.192628,0.433418,0.283247,0.446466,0.507073,0.084235,0.184247,0.876608,0.50007,0.08523,0.213385,0.244805,0.368242,0.139623,0.211103,0.845285,0.688323,0.114243,0.220363,0.146114,0.279244,0.387135,0.401113,0.423446,0.439761,0.180998,0.303071
10496.1,51067,1703.9,0.131427,0.211935,0.073134,0.172699,0.327248,0.329185,0.049555,0.138967,0.114341,0.1474,0.713727,0.515444,0.038684,0.081634,1.61181,0.571249,0.021781,0.062459,0.657114,0.425016,0.12117,0.199318,0.330359,0.321254,0.090878,0.172724,0.078676,0.158225,0.289213,0.310385,0.327598,0.350483,0.207358,0.417106
10496.2,49443,1649.7,0.136494,0.210965,0.07929,0.180973,0.41951,0.324811,0.058445,0.159199,0.189381,0.192993,0.653803,0.486473,0.043652,0.086994,1.590779,0.522388,0.045633,0.118849,0.559187,0.445803,0.153133,0.240844,0.42225,0.405559,0.108802,0.209577,0.102389,0.206168,0.350758,0.349262,0.38194,0.392212,0.31324,0.592435
10496.3,52129,1739.3,0.130947,0.214067,0.078687,0.176675,0.426498,0.288213,0.057307,0.152931,0.338776,0.241955,0.779566,0.515157,0.039854,0.078195,1.854314,0.531559,0.072933,0.141599,0.573125,0.437039,0.137541,0.206615,0.383635,0.351861,0.099243,0.188133,0.086446,0.168873,0.356943,0.356533,0.383851,0.385117,0.248604,0.480975
10549.1,56416,1882.4,0.490209,0.673874,0.174045,0.388847,0.025721,0.172019,0.067455,0.180168,0.212889,0.259836,0.336177,0.477039,0.075832,0.155669,0.36938,0.317628,0.096661,0.158404,0.342368,0.295662,0.130307,0.200663,0.32523,0.295982,0.085378,0.164694,0.118487,0.257551,0.398484,0.419178,0.450633,0.48954,0.24148,0.400107
10549.2,53596,1788.3,0.340083,0.471605,0.16593,0.363235,0.010809,0.118568,0.072366,0.19142,0.228422,0.293495,0.387062,0.571154,0.109019,0.214,0.355785,0.315199,0.182972,0.204424,0.482332,0.304456,0.12301,0.188659,0.344346,0.313814,0.109178,0.227056,0.095302,0.195384,0.359066,0.346885,0.441862,0.460718,0.245649,0.416334
10549.3,54188,1808.0,0.647205,0.897643,0.239879,0.507313,0.022369,0.150557,0.071656,0.1963,0.374618,0.329427,0.777468,0.706682,0.10026,0.204251,0.253079,0.298139,0.201127,0.244651,0.487174,0.334241,0.134427,0.257069,0.397871,0.356556,0.142878,0.281677,0.098185,0.212456,0.378186,0.378713,0.492346,0.534837,0.232888,0.392399
10549.4,51284,1711.1,0.482432,0.694843,0.197532,0.434698,0.012906,0.105629,0.062051,0.166109,0.335589,0.300139,0.646337,0.594657,0.086422,0.18043,0.292458,0.316131,0.266242,0.300902,0.544239,0.368115,0.140514,0.227668,0.398114,0.369891,0.119042,0.227693,0.090818,0.202158,0.384068,0.379053,0.48731,0.51233,0.224938,0.376638
10564.1,54256,1810.3,0.26092,0.400922,0.130905,0.306193,0.77525,0.875541,0.065429,0.175834,0.469086,0.439369,1.0991,0.841375,0.142202,0.311255,0.727108,0.41648,0.147178,0.238852,0.346046,0.36057,0.13931,0.230192,0.477317,0.440644,0.125734,0.25594,0.174685,0.33837,0.441843,0.47651,0.424223,0.457673,0.164456,0.289527
10564.2,53687,1791.3,0.370467,0.526504,0.173187,0.38957,1.283261,0.990673,0.092971,0.261672,0.643559,0.476853,1.608832,0.829003,0.133529,0.276693,0.957413,0.473852,0.090873,0.177855,0.419623,0.396314,0.139681,0.23744,0.462511,0.419756,0.126317,0.24928,0.183545,0.381151,0.477782,0.495548,0.447456,0.462632,0.181758,0.315692
10564.3,53354,1780.2,0.305809,0.444606,0.156845,0.353714,1.188879,0.912267,0.075071,0.193205,0.602538,0.430719,1.632413,0.767844,0.134572,0.273661,0.963864,0.403707,0.108286,0.220311,0.441531,0.385713,0.14016,0.234984,0.472069,0.425715,0.115815,0.225466,0.150809,0.30682,0.452837,0.469134,0.39907,0.402035,0.177338,0.305236
10572.1,51980,1734.4,0.196937,0.342409,0.0812,0.209346,0.030146,0.167074,0.044022,0.112987,0.171844,0.226928,1.040077,0.596347,0.047148,0.098507,1.26682,0.501682,0.37053,0.278307,0.266862,0.310412,0.118913,0.184978,0.340462,0.341545,0.088693,0.159922,0.10935,0.225472,0.511831,0.561993,0.404639,0.521481,0.140523,0.231149
10572.2,51890,1731.4,0.218822,0.354922,0.083943,0.221127,0.034729,0.178588,0.045951,0.116688,0.31845,0.320522,1.241526,0.610002,0.051039,0.105529,1.421193,0.465213,0.532439,0.31269,0.422463,0.392605,0.155822,0.334531,0.366113,0.369613,0.095212,0.178086,0.126688,0.287079,0.565112,0.578225,0.426786,0.549261,0.17054,0.280542
10572.3,53398,1781.7,0.250247,0.443194,0.110528,0.300052,0.150336,0.356768,0.058747,0.1566,0.411382,0.428071,1.046105,0.684164,0.05533,0.116482,1.458926,0.593936,0.610224,0.412286,0.595648,0.519381,0.185479,0.371244,0.449397,0.460913,0.126377,0.247593,0.163579,0.339354,0.570627,0.599207,0.609456,0.805382,0.160994,0.265493
10572.4,54141,1806.5,0.23103,0.387044,0.091965,0.244566,0.043841,0.153252,0.058807,0.155073,0.483137,0.407405,1.391907,0.597478,0.054957,0.121963,1.530532,0.470412,0.613215,0.342148,0.591022,0.46527,0.172444,0.273125,0.415657,0.4188,0.119389,0.23105,0.11967,0.237572,0.550967,0.546376,0.453126,0.522819,0.175773,0.284836
10572.5,54116,1805.6,0.253982,0.406599,0.092461,0.245104,0.055493,0.193152,0.057095,0.150111,0.451896,0.418932,1.186861,0.660035,0.058714,0.12499,1.603252,0.509341,0.783877,0.411509,0.636302,0.500369,0.179102,0.333606,0.428855,0.428308,0.127202,0.242328,0.134423,0.280227,0.573107,0.573021,0.468002,0.562174,0.18384,0.295764
10572.6,53486,1784.6,0.267414,0.41466,0.092646,0.231069,0.10222,0.25972,0.062205,0.157657,0.843188,0.5482,1.567463,0.673223,0.075917,0.178701,1.676386,0.516366,0.954924,0.514498,0.73414,0.570945,0.222604,0.356026,0.558319,0.541573,0.134974,0.268023,0.136326,0.272216,0.621341,0.610701,0.524014,0.575129,0.189274,0.307923
10572.7,53757,1793.7,0.239561,0.382585,0.139083,0.31942,0.453397,0.800079,0.067927,0.176294,0.959825,0.705326,1.541435,0.695888,0.138873,0.281769,1.721828,0.521302,0.776198,0.501166,0.843657,0.690234,0.20063,0.356453,0.45155,0.448974,0.131474,0.243653,0.13058,0.264881,0.552302,0.542286,0.564285,0.619532,0.16601,0.261237
10587.1,54563,1820.6,0.230826,0.374928,0.091358,0.216955,0.197235,0.363202,0.066584,0.18172,0.018221,0.09276,0.014396,0.090493,0.058692,0.12524,0.568356,0.440593,0.149769,0.296405,1.033784,0.563585,0.154136,0.244404,0.532228,0.479409,0.115722,0.216599,0.126278,0.256512,0.440715,0.459284,0.307126,0.321775,0.176711,0.314964
10587.2,54546,1820.0,0.305493,0.488252,0.115538,0.271423,0.177494,0.384506,0.101037,0.26861,0.047126,0.217372,0.080426,0.246573,0.078968,0.174889,0.415531,0.428377,0.170487,0.379688,0.650276,0.552856,0.17477,0.297279,0.463705,0.42119,0.097639,0.187299,0.108889,0.211882,0.40213,0.413896,0.360726,0.36462,0.192979,0.357167
10587.3,54861,1830.5,0.256313,0.417848,0.120642,0.279693,0.4841,0.616032,0.071705,0.201193,0.033461,0.11426,0.030209,0.140689,0.072975,0.162458,0.916138,0.500135,0.164659,0.250546,1.116189,0.573044,0.170464,0.267033,0.584533,0.511782,0.124557,0.232125,0.140622,0.282575,0.53031,0.551115,0.313927,0.339975,0.219144,0.406245
10587.4,54096,1805.0,0.244713,0.417442,0.108419,0.258306,0.252034,0.46591,0.091849,0.255044,0.088614,0.180773,0.088161,0.248658,0.066998,0.147109,0.841691,0.548328,0.156049,0.247701,0.849245,0.555961,0.174926,0.340798,0.465791,0.478001,0.101925,0.203106,0.123937,0.257031,0.500712,0.530379,0.398518,0.423676,0.277242,0.463172
10587.5,54116,1805.6,0.289481,0.485856,0.117307,0.279727,0.277661,0.477504,0.089029,0.248552,0.058002,0.144935,0.060918,0.186936,0.074207,0.160666,0.953269,0.544103,0.148037,0.247452,0.848101,0.508622,0.14098,0.250914,0.486148,0.45844,0.090145,0.167736,0.118021,0.258839,0.507158,0.526871,0.318552,0.342221,0.220314,0.41293
10587.6,54546,1820.0,0.296132,0.496192,0.115967,0.273827,0.504139,0.595987,0.078519,0.219278,0.084363,0.202936,0.101384,0.270598,0.079338,0.174941,1.186923,0.61955,0.192052,0.293752,0.994456,0.559463,0.167123,0.286949,0.54277,0.483719,0.09752,0.180938,0.125344,0.251669,0.54149,0.577728,0.331639,0.356909,0.227629,0.417898
10588.1,52273,1744.1,0.193858,0.306838,0.084005,0.216923,0.028246,0.154988,0.048486,0.138962,0.438759,0.336639,0.036872,0.168065,0.060219,0.131374,1.213472,0.528941,1.13238,0.530419,0.161922,0.28549,0.131862,0.218008,0.414619,0.420578,0.100389,0.221437,0.13809,0.293337,0.432373,0.419588,0.412734,0.450075,0.146406,0.276522
10588.2,52476,1750.9,0.225716,0.348307,0.111851,0.26906,0.031296,0.185313,0.052194,0.134755,0.470742,0.34772,0.02933,0.11668,0.061786,0.129257,1.435058,0.467945,1.268177,0.536469,0.256561,0.350303,0.147184,0.251684,0.477524,0.483998,0.096332,0.243437,0.149372,0.315226,0.467678,0.444257,0.43366,0.4679,0.14972,0.28154
10588.3,53868,1797.4,0.232276,0.360943,0.127931,0.308687,0.101353,0.366919,0.056401,0.145858,0.438322,0.34848,0.05298,0.171783,0.075133,0.166466,1.274675,0.457932,1.005965,0.528898,0.172204,0.306423,0.135482,0.235961,0.485963,0.499783,0.091385,0.187512,0.146768,0.306744,0.457326,0.439607,0.464022,0.496628,0.164622,0.319841
10588.4,52904,1765.2,0.266088,0.402942,0.108907,0.256272,0.036922,0.196456,0.053542,0.136212,0.524525,0.323562,0.149131,0.28781,0.060567,0.136478,1.392819,0.423184,0.931113,0.448414,0.205282,0.32043,0.15217,0.297435,0.466499,0.469434,0.100188,0.284907,0.136785,0.293217,0.453831,0.43672,0.432047,0.464124,0.159022,0.30709
10588.5,53804,1795.2,0.358582,0.581049,0.135657,0.325506,0.0611,0.235596,0.048679,0.125609,0.281383,0.342751,0.058851,0.184857,0.099095,0.204724,1.057,0.464834,0.735268,0.433078,0.658349,0.511621,0.178174,0.374621,0.566807,0.555696,0.121449,0.303767,0.145628,0.314773,0.504925,0.499396,0.470194,0.516285,0.196961,0.377487
10588.6,51664,1723.8,0.314436,0.505909,0.152915,0.367866,0.403876,0.693599,0.051484,0.138535,0.35636,0.347641,0.169919,0.333168,0.091416,0.189262,1.144609,0.432726,0.760513,0.461601,0.580604,0.504612,0.149569,0.268536,0.549823,0.53423,0.137802,0.296177,0.133569,0.261028,0.510166,0.513177,0.424882,0.453845,0.253483,0.454413
10588.7,53332,1779.5,0.224221,0.349307,0.126283,0.308136,0.246676,0.52912,0.052904,0.139152,0.433999,0.305787,0.061562,0.204597,0.083714,0.182469,0.957515,0.451752,0.769451,0.367462,0.184346,0.376416,0.155105,0.268632,0.496807,0.507653,0.11502,0.25006,0.124699,0.260237,0.443368,0.471781,0.44903,0.480306,0.209742,0.369763
10588.8,54569,1820.8,0.217537,0.331578,0.132785,0.304392,0.088971,0.335312,0.054596,0.141836,0.359208,0.309775,0.063052,0.208327,0.075653,0.16991,1.112062,0.435521,0.830172,0.432026,0.253297,0.400887,0.144644,0.28946,0.528498,0.502814,0.123541,0.281825,0.143795,0.300561,0.460233,0.461396,0.43576,0.45385,0.203226,0.372073
10588.9,54412,1815.5,0.236792,0.402883,0.142953,0.328709,0.051689,0.217552,0.056838,0.1463,0.155921,0.281748,0.091635,0.340461,0.172095,0.38485,0.724039,0.415818,0.645545,0.346924,0.470847,0.492168,0.185657,0.431074,0.572095,0.571443,0.127883,0.334902,0.180801,0.410811,0.517296,0.510791,0.460084,0.510365,0.216174,0.394668
1061.1,54458,1817.0,0.360701,0.523987,0.129428,0.296761,0.115953,0.273247,0.085863,0.227925,0.083057,0.213733,0.301607,0.423757,0.106507,0.230909,0.689625,0.64567,0.33601,0.506753,0.284698,0.391536,0.13772,0.238221,0.510098,0.507918,0.113816,0.214244,0.178723,0.374351,0.717787,0.729548,0.451504,0.517198,0.271872,0.435047
1061.2,54481,1817.8,0.406338,0.585993,0.152361,0.333949,0.231628,0.352904,0.089622,0.239534,0.081527,0.245096,0.276753,0.423042,0.100875,0.221458,0.774612,0.652922,0.278757,0.501421,0.213385,0.340332,0.145777,0.216238,0.545166,0.506511,0.11856,0.219665,0.14483,0.291392,0.754487,0.747485,0.43522,0.473021,0.289552,0.449885
1061.3,54410,1815.4,0.453276,0.659165,0.169707,0.382948,0.276487,0.377906,0.084969,0.230323,0.089399,0.202439,0.300811,0.394188,0.10057,0.216181,0.958361,0.627793,0.335287,0.472939,0.211401,0.323239,0.140968,0.217225,0.545472,0.508496,0.115496,0.214532,0.140504,0.290625,0.742412,0.717688,0.434116,0.482759,0.264748,0.412691
1061.4,54769,1827.4,0.437309,0.6303,0.155353,0.34004,0.195052,0.323963,0.083162,0.215225,0.116733,0.257302,0.290104,0.404196,0.100834,0.215237,1.079123,0.680594,0.461696,0.565729,0.243742,0.358003,0.155134,0.239843,0.588823,0.549504,0.125865,0.236762,0.145325,0.298466,0.801651,0.786745,0.444029,0.488955,0.27202,0.42687
1062.1,56707,1892.1,0.250207,0.410072,0.113794,0.278707,0.844649,0.500825,0.072515,0.19799,0.657439,0.4162,1.198369,0.730848,0.077908,0.162582,0.98098,0.468615,0.150533,0.23895,0.268996,0.36394,0.196607,0.332637,0.592702,0.595043,0.161001,0.308688,0.127941,0.256659,0.420548,0.449915,0.469205,0.648165,0.137708,0.22849
1062.2,56596,1888.4,0.227753,0.382827,0.110247,0.282009,0.68147,0.542509,0.072776,0.204859,0.716192,0.403391,1.223026,0.768433,0.081804,0.169269,1.038299,0.469395,0.142954,0.225737,0.289945,0.389636,0.196373,0.33895,0.52585,0.521182,0.145196,0.292949,0.128202,0.263182,0.419461,0.455317,0.459844,0.528996,0.146218,0.243893
1062.3,56707,1892.1,0.268236,0.449323,0.118092,0.291302,0.708968,0.539936,0.078353,0.211514,0.749579,0.399976,1.252273,0.772698,0.070662,0.143839,1.144497,0.459293,0.157628,0.228772,0.268336,0.368621,0.214318,0.388582,0.588316,0.586158,0.154902,0.30717,0.151212,0.333707,0.41955,0.457562,0.572707,0.656084,0.146346,0.243562
1062.4,56257,1877.1,0.238908,0.403019,0.108515,0.274671,0.803881,0.583115,0.07328,0.199675,0.807354,0.421032,1.293262,0.749272,0.074736,0.161018,1.121374,0.460699,0.133718,0.215365,0.280053,0.361442,0.189299,0.319871,0.5312,0.511531,0.13966,0.284415,0.12863,0.265399,0.413204,0.4503,0.572428,0.672064,0.135101,0.224265
10644.1,51440,1716.3,0.168031,0.246459,0.082972,0.181927,0.082985,0.340745,0.052527,0.130129,0.410001,0.445738,0.470863,0.4837,0.084179,0.179978,0.62333,0.38147,0.219041,0.38102,0.106712,0.193394,0.125078,0.201035,0.560395,0.510277,0.110867,0.206405,0.124446,0.258838,0.491234,0.490933,0.391403,0.415206,0.225692,0.422234
10644.2,54209,1808.7,0.184076,0.276714,0.099499,0.223194,0.054566,0.293178,0.068511,0.188436,0.380946,0.359068,0.525369,0.480356,0.092613,0.195634,0.668773,0.404447,0.17001,0.27902,0.092925,0.200488,0.132478,0.213082,0.485697,0.449837,0.116616,0.217784,0.108958,0.231337,0.400559,0.38779,0.391205,0.405277,0.222013,0.399939
10644.3,53533,1786.2,0.183355,0.273721,0.095744,0.21378,0.066019,0.251132,0.067473,0.184562,0.295149,0.301113,0.408518,0.458183,0.094711,0.199387,0.719449,0.398726,0.117783,0.191909,0.115287,0.286482,0.147125,0.256477,0.520033,0.482015,0.122008,0.224963,0.128961,0.286868,0.424679,0.400976,0.407834,0.43546,0.244401,0.437925
10644.4,54321,1812.5,0.207082,0.317543,0.097474,0.226247,0.142193,0.365534,0.059497,0.16949,0.244867,0.293329,0.636218,0.559068,0.090873,0.18959,0.495963,0.348844,0.060582,0.159296,0.055292,0.159061,0.148653,0.257567,0.550001,0.49722,0.124769,0.235482,0.123755,0.287766,0.432266,0.415886,0.428564,0.446127,0.229952,0.407961
10644.5,47927,1599.1,0.195931,0.306104,0.103748,0.267556,0.125415,0.404257,0.089244,0.262968,0.238277,0.30998,0.564575,0.505252,0.092874,0.212766,0.375038,0.334417,0.058345,0.198405,0.100484,0.245742,0.222405,0.384608,0.688836,0.64563,0.145715,0.274508,0.170284,0.348977,0.402319,0.399054,0.454187,0.461656,0.2124,0.371515
10695.1,54216,1809.0,0.196151,0.305804,0.095021,0.227892,0.241593,0.387867,0.066851,0.190192,0.121049,0.289918,0.476788,0.488168,0.080711,0.199826,0.704822,0.482333,0.487463,0.4635,0.436204,0.424109,0.169367,0.310078,0.671973,0.711067,0.121361,0.245244,0.171422,0.390354,0.555424,0.630355,0.531557,0.60718,0.178747,0.304672
